date,513500.SS,511010.SS,518880.SS,MONEY
2014-01-15,0.986,96.174,2.434,100.0
2014-01-16,0.991,96.172,2.437,100.00785849419846
2014-01-17,0.987,96.03,2.435,100.01571760595624
2014-01-20,0.982,95.979,2.459,100.02357733532186
2014-01-21,0.984,96.328,2.451,100.03143768234385
2014-01-22,0.979,96.62,2.432,100.03929864707075
2014-01-23,0.988,96.694,2.426,100.04716022955111
2014-01-24,0.99,96.626,2.46,100.05502242983349
2014-01-27,0.97,97.045,2.476,100.0628852479664
2014-01-28,0.964,97.001,2.463,100.07074868399843
2014-01-29,0.977,96.965,2.455,100.07861273797812
2014-01-30,0.967,97.0,2.461,100.08647740995404
2014-02-07,0.973,97.061,2.48,100.09434269997475
2014-02-10,0.97,97.07,2.501,100.10220860808882
2014-02-11,0.975,97.122,2.515,100.11007513434481
2014-02-12,0.987,97.123,2.521,100.11794227879132
2014-02-13,0.987,97.17,2.517,100.12581004147692
2014-02-14,0.997,97.31,2.552,100.1336784224502
2014-02-17,1.001,97.275,2.596,100.14154742175974
2014-02-18,1.0,97.32,2.57,100.14941703945414
2014-02-19,1.004,97.567,2.575,100.15728727558198
2014-02-20,1.0,97.5,2.566,100.16515813019187
2014-02-21,1.003,97.361,2.582,100.17302960333241
2014-02-24,1.005,97.525,2.599,100.18090169505221
2014-02-25,1.013,97.733,2.612,100.18877440539988
2014-02-26,1.016,97.733,2.651,100.19664773442405
2014-02-27,1.015,97.969,2.602,100.20452168217331
2014-02-28,1.024,97.933,2.621,100.21239624869631
2014-03-03,1.026,97.861,2.651,100.22027143404165
2014-03-04,1.022,97.5,2.643,100.22814723825798
2014-03-05,1.031,97.449,2.624,100.23602366139393
2014-03-06,1.033,97.523,2.623,100.24390070349813
2014-03-07,1.034,97.47,2.649,100.25177836461923
2014-03-10,1.031,97.466,2.61,100.25965664480587
2014-03-11,1.039,97.535,2.641,100.2675355441067
2014-03-12,1.029,97.542,2.668,100.27541506257039
2014-03-13,1.034,97.81,2.694,100.28329520024556
2014-03-14,1.018,97.851,2.692,100.2911759571809
2014-03-17,1.022,97.952,2.722,100.29905733342507
2014-03-18,1.033,97.764,2.686,100.30693932902673
2014-03-19,1.037,97.688,2.68,100.31482194403456
2014-03-20,1.03,97.638,2.647,100.32270517849723
2014-03-21,1.033,97.849,2.647,100.33058903246342
2014-03-24,1.033,97.857,2.64,100.33847350598182
2014-03-25,1.031,97.804,2.608,100.34635859910112
2014-03-26,1.036,97.799,2.614,100.35424431187
2014-03-27,1.029,97.774,2.58,100.36213064433717
2014-03-28,1.028,97.612,2.588,100.3700175965513
2014-03-31,1.033,97.559,2.573,100.37790516856113
2014-04-01,1.04,97.508,2.555,100.38579336041533
2014-04-02,1.048,97.422,2.561,100.39368217216264
2014-04-03,1.05,97.419,2.573,100.40157160385176
2014-04-04,1.049,97.322,2.564,100.40946165553142
2014-04-08,1.029,97.397,2.606,100.41735232725033
2014-04-09,1.03,97.489,2.61,100.42524361905721
2014-04-10,1.038,97.597,2.618,100.43313553100081
2014-04-11,1.014,97.854,2.62,100.44102806312985
2014-04-14,1.008,97.951,2.649,100.44892121549307
2014-04-15,1.018,98.276,2.61,100.45681498813921
2014-04-16,1.026,97.966,2.59,100.46470938111702
2014-04-17,1.033,98.529,2.586,100.47260439447524
2014-04-18,1.034,98.552,2.579,100.48050002826263
2014-04-21,1.034,98.682,2.565,100.48839628252793
2014-04-22,1.038,98.286,2.577,100.49629315731993
2014-04-23,1.042,98.351,2.575,100.50419065268737
2014-04-24,1.044,98.019,2.573,100.51208876867902
2014-04-25,1.043,98.309,2.59,100.51998750534366
2014-04-28,1.032,98.168,2.631,100.52788686273007
2014-04-29,1.038,98.285,2.603,100.53578684088701
2014-04-30,1.04,98.622,2.612,100.54368743986329
2014-05-05,1.041,98.756,2.624,100.55158865970768
2014-05-06,1.048,98.843,2.626,100.55949050046897
2014-05-07,1.038,98.7,2.625,100.56739296219595
2014-05-08,1.042,98.856,2.587,100.57529604493743
2014-05-09,1.041,99.212,2.588,100.58319974874222
2014-05-12,1.043,99.12,2.593,100.5911040736591
2014-05-13,1.051,99.087,2.595,100.5990090197369
2014-05-14,1.055,98.96,2.598,100.60691458702442
2014-05-15,1.052,99.045,2.61,100.6148207755705
2014-05-16,1.043,99.052,2.594,100.62272758542393
2014-05-19,1.045,98.988,2.596,100.63063501663356
2014-05-20,1.047,99.003,2.593,100.63854306924823
2014-05-21,1.041,98.95,2.594,100.64645174331675
2014-05-22,1.052,99.074,2.597,100.65436103888796
2014-05-23,1.05,99.144,2.597,100.6622709560107
2014-05-26,1.056,99.268,2.594,100.67018149473382
2014-05-27,1.056,99.547,2.589,100.67809265510617
2014-05-28,1.061,99.55,2.553,100.68600443717659
2014-05-29,1.062,99.719,2.526,100.69391684099395
2014-05-30,1.067,99.827,2.535,100.70182986660711
2014-06-03,1.071,99.99,2.517,100.70974351406493
2014-06-04,1.073,100.401,2.514,100.71765778341627
2014-06-05,1.075,99.791,2.51,100.72557267471001
2014-06-06,1.084,99.862,2.53,100.73348818799502
2014-06-09,1.086,99.897,2.522,100.74140432332018
2014-06-10,1.084,99.878,2.521,100.74932108073438
2014-06-11,1.082,99.96,2.53,100.7572384602865
2014-06-12,1.079,99.779,2.53,100.76515646202543
2014-06-13,1.071,99.736,2.544,100.77307508600008
2014-06-16,1.073,100.135,2.555,100.78099433225933
2014-06-17,1.075,99.923,2.536,100.78891420085208
2014-06-18,1.076,99.936,2.534,100.79683469182724
2014-06-19,1.09,99.9,2.556,100.80475580523374
2014-06-20,1.091,99.989,2.627,100.81267754112046
2014-06-23,1.092,99.999,2.637,100.82059989953635
2014-06-24,1.092,100.244,2.637,100.82852288053031
2014-06-25,1.084,100.214,2.629,100.83644648415128
2014-06-26,1.09,100.02,2.631,100.84437071044817
2014-06-27,1.091,99.941,2.634,100.85229555946994
2014-06-30,1.093,99.886,2.629,100.8602210312655
2014-07-01,1.093,99.786,2.638,100.8681471258838
2014-07-02,1.099,99.708,2.644,100.87607384337377
2014-07-03,1.097,99.724,2.638,100.88400118378439
2014-07-04,1.105,99.722,2.635,100.8919291471646
2014-07-07,1.105,99.68,2.617,100.89985773356335
2014-07-08,1.101,99.337,2.629,100.9077869430296
2014-07-09,1.095,99.045,2.633,100.91571677561232
2014-07-10,1.099,98.683,2.645,100.92364723136048
2014-07-11,1.093,99.412,2.669,100.93157831032303
2014-07-14,1.093,99.518,2.63,100.93951001254896
2014-07-15,1.098,99.44,2.61,100.94744233808726
2014-07-16,1.095,99.204,2.591,100.9553752869869
2014-07-17,1.098,98.895,2.604,100.96330885929686
2014-07-18,1.088,98.863,2.62,100.97124305506614
2014-07-21,1.1,98.915,2.62,100.97917787434373
2014-07-22,1.098,99.005,2.608,100.98711331717864
2014-07-23,1.1,99.014,2.605,100.99504938361987
2014-07-24,1.1,98.974,2.59,101.00298607371641
2014-07-25,1.1,99.137,2.579,101.0109233875173
2014-07-28,1.099,99.134,2.598,101.01886132507151
2014-07-29,1.099,99.11,2.596,101.0267998864281
2014-07-30,1.095,99.286,2.585,101.03473907163607
2014-07-31,1.094,99.306,2.577,101.04267888074445
2014-08-01,1.076,99.795,2.56,101.05061931380226
2014-08-04,1.073,99.803,2.578,101.05856037085854
2014-08-05,1.074,99.884,2.571,101.06650205196235
2014-08-06,1.067,99.981,2.571,101.07444435716269
2014-08-07,1.068,99.806,2.592,101.08238728650863
2014-08-08,1.062,99.902,2.616,101.09033084004922
2014-08-11,1.074,99.947,2.596,101.09827501783349
2014-08-12,1.073,99.88,2.598,101.1062198199105
2014-08-13,1.072,99.954,2.598,101.11416524632934
2014-08-14,1.08,100.015,2.598,101.12211129713904
2014-08-15,1.086,100.141,2.599,101.1300579723887
2014-08-18,1.086,100.074,2.578,101.13800527212736
2014-08-19,1.095,100.037,2.572,101.14595319640411
2014-08-20,1.1,99.998,2.569,101.15390174526803
2014-08-21,1.101,99.94,2.543,101.16185091876821
2014-08-22,1.106,99.913,2.544,101.16980071695372
2014-08-25,1.104,99.912,2.537,101.17775113987366
2014-08-26,1.109,99.988,2.557,101.18570218757712
2014-08-27,1.109,99.909,2.549,101.1936538601132
2014-08-28,1.108,99.972,2.551,101.20160615753102
2014-08-29,1.107,99.993,2.554,101.20955907987965
2014-09-01,1.111,100.05,2.549,101.21751262720824
2014-09-02,1.116,100.016,2.533,101.22546679956588
2014-09-03,1.112,99.995,2.524,101.2334215970017
2014-09-04,1.109,99.974,2.521,101.24137701956481
2014-09-05,1.108,99.972,2.516,101.24933306730433
2014-09-09,1.107,100.001,2.498,101.25728974026941
2014-09-10,1.102,99.936,2.49,101.26524703850917
2014-09-11,1.102,99.924,2.479,101.27320496207275
2014-09-12,1.107,99.902,2.464,101.2811635110093
2014-09-15,1.102,99.996,2.458,101.28912268536794
2014-09-16,1.096,99.98,2.458,101.29708248519785
2014-09-17,1.106,99.999,2.459,101.30504291054817
2014-09-18,1.107,100.49,2.435,101.31300396146804
2014-09-19,1.118,100.592,2.434,101.32096563800664
2014-09-22,1.113,100.693,2.406,101.32892794021313
2014-09-23,1.105,100.952,2.411,101.33689086813668
2014-09-24,1.099,100.488,2.418,101.34485442182645
2014-09-25,1.105,100.536,2.402,101.35281860133163
2014-09-26,1.088,100.46,2.429,101.3607834067014
2014-09-29,1.098,100.697,2.424,101.36874883798494
2014-09-30,1.098,101.138,2.429,101.37671489523143
2014-10-08,1.076,101.079,2.418,101.38468157849006
2014-10-09,1.096,101.112,2.431,101.39264888781004
2014-10-10,1.074,101.068,2.424,101.40061682324055
2014-10-13,1.06,101.153,2.441,101.40858538483081
2014-10-14,1.051,101.856,2.444,101.41655457263003
2014-10-15,1.049,102.228,2.428,101.42452438668741
2014-10-16,1.039,102.531,2.446,101.43249482705215
2014-10-17,1.04,102.8,2.449,101.44046589377349
2014-10-20,1.05,102.976,2.448,101.44843758690065
2014-10-21,1.057,102.731,2.461,101.45640990648285
2014-10-22,1.078,102.222,2.464,101.46438285256932
2014-10-23,1.072,102.337,2.448,101.4723564252093
2014-10-24,1.078,102.38,2.431,101.48033062445202
2014-10-27,1.088,102.303,2.427,101.48830545034673
2014-10-28,1.088,102.678,2.422,101.49628090294266
2014-10-29,1.093,102.924,2.428,101.50425698228908
2014-10-30,1.092,102.839,2.396,101.51223368843523
2014-10-31,1.107,102.805,2.349,101.52021102143037
2014-11-03,1.116,103.023,2.319,101.52818898132377
2014-11-04,1.113,103.539,2.316,101.53616756816467
2014-11-05,1.113,103.809,2.272,101.54414678200236
2014-11-06,1.117,103.551,2.262,101.5521266228861
2014-11-07,1.125,103.979,2.258,101.56010709086519
2014-11-10,1.122,104.265,2.305,101.56808818598888
2014-11-11,1.129,104.191,2.271,101.57606990830647
2014-11-12,1.126,104.157,2.303,101.58405225786724
2014-11-13,1.123,103.938,2.293,101.5920352347205
2014-11-14,1.123,103.803,2.282,101.60001883891552
2014-11-17,1.119,103.467,2.335,101.60800307050161
2014-11-18,1.123,103.841,2.34,101.61598792952807
2014-11-19,1.132,103.601,2.35,101.62397341604422
2014-11-20,1.127,103.595,2.33,101.63195953009937
2014-11-21,1.13,103.643,2.349,101.63994627174283
2014-11-24,1.127,103.856,2.359,101.64793364102391
2014-11-25,1.136,103.991,2.361,101.65592163799195
2014-11-26,1.137,103.97,2.363,101.66391026269626
2014-11-27,1.139,104.043,2.369,101.67189951518618
2014-11-28,1.139,104.095,2.353,101.67988939551105
2014-12-01,1.132,104.22,2.302,101.6878799037202
2014-12-02,1.127,104.052,2.39,101.69587103986298
2014-12-03,1.134,103.323,2.384,101.70386280398873
2014-12-04,1.139,102.888,2.392,101.7118551961468
2014-12-05,1.136,102.536,2.394,101.71984821638654
2014-12-08,1.141,102.305,2.373,101.72784186475731
2014-12-09,1.13,102.259,2.408,101.73583614130847
2014-12-10,1.133,102.46,2.463,101.7438310460894
2014-12-11,1.115,102.537,2.441,101.75182657914945
2014-12-12,1.107,102.674,2.434,101.75982274053801
2014-12-15,1.1,102.79,2.437,101.76781953030445
2014-12-16,1.094,102.907,2.404,101.77581694849815
2014-12-17,1.083,103.42,2.401,101.78381499516848
2014-12-18,1.109,103.121,2.409,101.79181367036486
2014-12-19,1.137,103.186,2.414,101.79981297413666
2014-12-22,1.14,103.205,2.409,101.80781290653327
2014-12-23,1.146,103.39,2.38,101.81581346760412
2014-12-24,1.15,103.678,2.378,101.82381465739859
2014-12-25,1.146,103.624,2.376,101.8318164759661
2014-12-26,1.146,103.504,2.386,101.83981892335605
2014-12-29,1.152,103.503,2.406,101.84782199961786
2014-12-30,1.149,103.265,2.388,101.85582570480096
2014-12-31,1.148,103.398,2.412,101.86383003895477
2015-01-05,1.134,103.296,2.414,101.87183500212872
2015-01-06,1.114,103.362,2.435,101.87984059437223
2015-01-07,1.108,103.492,2.445,101.88784681573475
2015-01-08,1.128,103.518,2.431,101.89585366626571
2015-01-09,1.143,103.715,2.439,101.90386114601455
2015-01-12,1.134,103.99,2.458,101.91186925503072
2015-01-13,1.122,104.228,2.471,101.91987799336367
2015-01-14,1.117,104.342,2.466,101.92788736106286
2015-01-15,1.116,104.657,2.462,101.93589735817774
2015-01-16,1.112,105.217,2.518,101.94390798475779
2015-01-19,1.116,105.543,2.567,101.95191924085246
2015-01-20,1.119,105.548,2.57,101.95993112651122
2015-01-21,1.123,105.615,2.62,101.96794364178356
2015-01-22,1.133,105.643,2.589,101.97595678671895
2015-01-23,1.152,105.693,2.607,101.98397056136686
2015-01-26,1.137,105.82,2.609,101.9919849657768
2015-01-27,1.141,105.919,2.589,101.99999999999822
2015-01-28,1.129,105.849,2.598,102.00801566408066
2015-01-29,1.115,105.689,2.585,102.0160319580736
2015-01-30,1.123,105.313,2.542,102.02404888202652
2015-02-02,1.112,105.457,2.586,102.03206643598895
2015-02-03,1.124,105.673,2.588,102.0400846200104
2015-02-04,1.134,105.831,2.56,102.04810343414037
2015-02-05,1.127,106.033,2.576,102.05612287842838
2015-02-06,1.136,106.452,2.564,102.06414295292396
2015-02-09,1.136,106.595,2.504,102.07216365767663
2015-02-10,1.129,105.94,2.514,102.08018499273591
2015-02-11,1.143,106.487,2.504,102.08820695815135
2015-02-12,1.142,106.773,2.479,102.09622955397246
2015-02-13,1.157,106.962,2.496,102.10425278024881
2015-02-16,1.16,106.677,2.498,102.11227663702994
2015-02-17,1.162,106.898,2.488,102.12030112436538
2015-02-25,1.171,106.904,2.466,102.1283262423047
2015-02-26,1.17,106.707,2.464,102.13635199089744
2015-02-27,1.17,106.729,2.465,102.14437837019317
2015-03-02,1.17,106.407,2.485,102.15240538024145
2015-03-03,1.177,106.359,2.467,102.16043302109185
2015-03-04,1.175,106.435,2.459,102.16846129279394
2015-03-05,1.174,106.256,2.449,102.17649019539729
2015-03-06,1.177,106.222,2.439,102.18451972895149
2015-03-09,1.166,105.875,2.389,102.19254989350611
2015-03-10,1.166,105.747,2.368,102.20058068911075
2015-03-11,1.145,106.3,2.369,102.208612115815
2015-03-12,1.15,106.303,2.372,102.21664417366846
2015-03-13,1.155,106.217,2.359,102.22467686272071
2015-03-16,1.151,106.215,2.374,102.23271018302137
2015-03-17,1.162,106.278,2.358,102.24074413462003
2015-03-18,1.157,106.254,2.341,102.24877871756631
2015-03-19,1.172,106.256,2.363,102.25681393190983
2015-03-20,1.165,106.273,2.354,102.2648497777002
2015-03-23,1.174,106.343,2.374,102.27288625498706
2015-03-24,1.167,106.342,2.383,102.28092336382001
2015-03-25,1.158,106.352,2.381,102.28896110424868
2015-03-26,1.142,106.323,2.404,102.29699947632274
2015-03-27,1.144,106.24,2.406,102.3050384800918
2015-03-30,1.142,105.738,2.38,102.31307811560549
2015-03-31,1.152,105.046,2.366,102.32111838291348
2015-04-01,1.145,105.419,2.371,102.3291592820654
2015-04-02,1.145,105.62,2.397,102.33720081311093
2015-04-03,1.144,105.499,2.392,102.3452429760997
2015-04-07,1.148,105.424,2.407,102.35328577108137
2015-04-08,1.146,105.255,2.408,102.36132919810564
2015-04-09,1.145,105.329,2.385,102.36937325722214
2015-04-10,1.15,105.387,2.384,102.37741794848056
2015-04-13,1.15,105.466,2.394,102.38546327193058
2015-04-14,1.147,105.643,2.374,102.39350922762188
2015-04-15,1.147,105.612,2.368,102.40155581560414
2015-04-16,1.149,106.297,2.386,102.40960303592705
2015-04-17,1.155,106.313,2.395,102.4176508886403
2015-04-20,1.147,106.66,2.417,102.42569937379358
2015-04-21,1.157,106.717,2.399,102.4337484914366
2015-04-22,1.154,106.942,2.411,102.44179824161907
2015-04-23,1.158,106.837,2.39,102.44984862439068
2015-04-24,1.163,106.65,2.399,102.45789963980117
2015-04-27,1.167,106.94,2.376,102.46595128790024
2015-04-28,1.163,107.059,2.398,102.4740035687376
2015-04-29,1.166,107.099,2.411,102.48205648236298
2015-04-30,1.16,107.23,2.409,102.49011002882611
2015-05-04,1.16,106.912,2.385,102.49816420817672
2015-05-05,1.165,106.868,2.381,102.50621902046456
2015-05-06,1.152,106.455,2.383,102.51427446573935
2015-05-07,1.15,106.658,2.358,102.52233054405083
2015-05-08,1.155,107.029,2.369,102.53038725544877
2015-05-11,1.163,107.198,2.377,102.53844459998291
2015-05-12,1.162,107.18,2.376,102.546502577703
2015-05-13,1.159,107.132,2.384,102.5545611886588
2015-05-14,1.155,107.357,2.42,102.56262043290006
2015-05-15,1.164,107.372,2.425,102.57068031047658
2015-05-18,1.163,107.4,2.452,102.5787408214381
2015-05-19,1.169,107.193,2.433,102.58680196583441
2015-05-20,1.168,107.085,2.406,102.5948637437153
2015-05-21,1.166,106.946,2.407,102.60292615513052
2015-05-22,1.171,107.04,2.411,102.61098920012988
2015-05-25,1.17,107.035,2.423,102.61905287876316
2015-05-26,1.17,107.014,2.41,102.62711719108016
2015-05-27,1.164,106.906,2.394,102.63518213713067
2015-05-28,1.168,106.929,2.391,102.6432477169645
2015-05-29,1.17,106.311,2.381,102.65131393063145
2015-06-01,1.163,105.8,2.385,102.65938077818133
2015-06-02,1.164,105.97,2.379,102.66744825966396
2015-06-03,1.158,106.595,2.37,102.67551637512915
2015-06-04,1.165,106.69,2.363,102.68358512462673
2015-06-05,1.162,107.051,2.368,102.69165450820653
2015-06-08,1.164,107.151,2.369,102.69972452591836
2015-06-09,1.156,106.939,2.366,102.70779517781206
2015-06-10,1.16,106.693,2.371,102.71586646393747
2015-06-11,1.167,106.74,2.371,102.72393838434445
2015-06-12,1.169,106.61,2.375,102.73201093908281
2015-06-15,1.157,106.199,2.372,102.74008412820243
2015-06-16,1.154,106.196,2.368,102.74815795175314
2015-06-17,1.154,106.05,2.361,102.75623240978481
2015-06-18,1.155,106.121,2.36,102.7643075023473
2015-06-19,1.159,106.198,2.364,102.77238322949046
2015-06-23,1.166,106.392,2.354,102.78045959126418
2015-06-24,1.17,106.656,2.363,102.78853658771831
2015-06-25,1.164,106.2,2.359,102.79661421890275
2015-06-26,1.159,105.795,2.353,102.80469248486736
2015-06-29,1.159,105.95,2.355,102.81277138566203
2015-06-30,1.141,105.888,2.346,102.82085092133666
2015-07-01,1.144,106.07,2.349,102.82893109194113
2015-07-02,1.15,105.823,2.33,102.83701189752533
2015-07-03,1.15,105.907,2.312,102.84509333813916
2015-07-06,1.146,106.59,2.33,102.85317541383255
2015-07-07,1.143,107.299,2.313,102.86125812465538
2015-07-08,1.119,107.818,2.236,102.86934147065757
2015-07-09,1.118,107.653,2.315,102.87742545188904
2015-07-10,1.123,107.042,2.301,102.88551006839971
2015-07-13,1.134,107.184,2.31,102.8935953202395
2015-07-14,1.157,107.08,2.309,102.90168120745834
2015-07-15,1.165,107.333,2.307,102.90976773010615
2015-07-16,1.159,107.9,2.299,102.91785488823288
2015-07-17,1.171,108.605,2.299,102.92594268188846
2015-07-20,1.174,108.401,2.243,102.93403111112283
2015-07-21,1.182,108.36,2.226,102.94212017598595
2015-07-22,1.175,108.316,2.204,102.95020987652775
2015-07-23,1.18,108.45,2.209,102.9583002127982
2015-07-24,1.178,108.043,2.186,102.96639118484727
2015-07-27,1.151,108.099,2.213,102.9744827927249
2015-07-28,1.152,108.374,2.192,102.98257503648107
2015-07-29,1.165,108.721,2.197,102.99066791616573
2015-07-30,1.176,108.266,2.18,102.99876143182888
2015-07-31,1.177,108.18,2.167,103.00685558352049
2015-08-03,1.175,108.393,2.189,103.01495037129054
2015-08-04,1.17,108.182,2.18,103.02304579518902
2015-08-05,1.171,108.423,2.177,103.03114185526591
2015-08-06,1.175,108.622,2.177,103.03923855157122
2015-08-07,1.166,108.689,2.187,103.04733588415493
2015-08-10,1.168,108.663,2.195,103.05543385306706
2015-08-11,1.2,108.593,2.251,103.0635324583576
2015-08-12,1.2,108.522,2.327,103.07163170007657
2015-08-13,1.211,108.408,2.315,103.07973157827398
2015-08-14,1.211,108.358,2.299,103.08783209299985
2015-08-17,1.225,108.018,2.301,103.09593324430419
2015-08-18,1.231,107.635,2.302,103.10403503223705
2015-08-19,1.226,107.698,2.31,103.11213745684844
2015-08-20,1.216,107.686,2.346,103.12024051818841
2015-08-21,1.191,107.713,2.39,103.12834421630697
2015-08-24,1.124,107.883,2.381,103.13644855125418
2015-08-25,1.11,108.0,2.368,103.14455352308008
2015-08-26,1.113,108.1,2.349,103.15265913183472
2015-08-27,1.142,108.378,2.322,103.16076537756817
2015-08-28,1.162,108.532,2.333,103.16887226033046
2015-08-31,1.157,108.766,2.339,103.17697978017166
2015-09-01,1.138,109.13,2.354,103.18508793714184
2015-09-02,1.129,109.115,2.351,103.19319673129107
2015-09-07,1.13,109.019,2.313,103.20130616266941
2015-09-08,1.138,108.639,2.303,103.20941623132694
2015-09-09,1.152,108.667,2.313,103.21752693731375
2015-09-10,1.137,108.45,2.286,103.22563828067992
2015-09-11,1.14,108.214,2.287,103.23375026147554
2015-09-14,1.147,108.389,2.282,103.24186287975068
2015-09-15,1.14,108.428,2.28,103.24997613555547
2015-09-16,1.153,108.4,2.277,103.25809002894
2015-09-17,1.164,108.372,2.305,103.26620455995437
2015-09-18,1.159,108.358,2.318,103.27431972864869
2015-09-21,1.141,108.377,2.347,103.28243553507308
2015-09-22,1.148,108.305,2.333,103.29055197927764
2015-09-23,1.134,108.321,2.326,103.2986690613125
2015-09-24,1.133,108.315,2.344,103.30678678122777
2015-09-25,1.132,108.278,2.359,103.31490513907359
2015-09-28,1.128,108.301,2.345,103.3230241349001
2015-09-29,1.097,108.429,2.314,103.33114376875741
2015-09-30,1.105,108.691,2.314,103.3392640406957
2015-10-08,1.15,108.579,2.346,103.34738495076508
2015-10-09,1.161,107.86,2.35,103.3555064990157
2015-10-12,1.166,108.44,2.375,103.36362868549772
2015-10-13,1.163,108.302,2.361,103.37175151026129
2015-10-14,1.158,108.623,2.397,103.37987497335658
2015-10-15,1.159,108.451,2.407,103.38799907483374
2015-10-16,1.168,108.016,2.402,103.39612381474295
2015-10-19,1.173,108.064,2.398,103.40424919313436
2015-10-20,1.178,108.589,2.393,103.41237521005817
2015-10-21,1.174,108.499,2.399,103.42050186556455
2015-10-22,1.171,108.406,2.389,103.42862915970368
2015-10-23,1.191,108.539,2.403,103.43675709252574
2015-10-26,1.199,108.664,2.387,103.44488566408093
2015-10-27,1.201,108.85,2.394,103.45301487441945
2015-10-28,1.2,109.04,2.406,103.4611447235915
2015-10-29,1.211,108.748,2.384,103.46927521164727
2015-10-30,1.212,108.805,2.351,103.47740633863697
2015-11-02,1.205,108.836,2.34,103.48553810461081
2015-11-03,1.219,108.773,2.327,103.49367050961901
2015-11-04,1.221,108.406,2.301,103.50180355371178
2015-11-05,1.22,108.392,2.281,103.50993723693935
2015-11-06,1.218,108.222,2.282,103.51807155935195
2015-11-09,1.221,107.214,2.25,103.5262065209998
2015-11-10,1.209,107.501,2.25,103.53434212193315
2015-11-11,1.209,107.917,2.249,103.54247836220222
2015-11-12,1.21,108.013,2.243,103.55061524185726
2015-11-13,1.193,108.003,2.23,103.55875276094851
2015-11-16,1.179,108.032,2.26,103.56689091952623
2015-11-17,1.202,108.15,2.226,103.57502971764067
2015-11-18,1.196,107.953,2.212,103.58316915534209
2015-11-19,1.219,108.012,2.221,103.59130923268074
2015-11-20,1.223,108.023,2.234,103.59944994970691
2015-11-23,1.225,108.022,2.212,103.60759130647085
2015-11-24,1.223,108.268,2.212,103.61573330302284
2015-11-25,1.222,108.273,2.226,103.62387593941315
2015-11-26,1.225,108.495,2.217,103.63201921569208
2015-11-27,1.224,108.443,2.206,103.6401631319099
2015-11-30,1.23,108.578,2.183,103.6483076881169
2015-12-01,1.228,108.433,2.216,103.65645288436338
2015-12-02,1.237,108.6,2.208,103.66459872069963
2015-12-03,1.225,108.635,2.182,103.67274519717596
2015-12-04,1.207,108.616,2.2,103.68089231384266
2015-12-07,1.227,108.671,2.24,103.68904007075007
2015-12-08,1.221,108.725,2.225,103.69718846794846
2015-12-09,1.218,108.711,2.231,103.70533750548819
2015-12-10,1.212,108.757,2.23,103.71348718341956
2015-12-11,1.215,108.759,2.23,103.7216375017929
2015-12-14,1.198,108.63,2.242,103.72978846065853
2015-12-15,1.203,108.704,2.225,103.73794006006679
2015-12-16,1.212,108.785,2.227,103.74609230006801
2015-12-17,1.227,108.821,2.228,103.75424518071254
2015-12-18,1.211,109.1,2.217,103.76239870205073
2015-12-21,1.201,109.521,2.238,103.77055286413292
2015-12-22,1.207,109.459,2.249,103.77870766700947
2015-12-23,1.211,109.501,2.244,103.78686311073072
2015-12-24,1.224,109.648,2.245,103.79501919534705
2015-12-25,1.227,109.6,2.25,103.80317592090881
2015-12-28,1.223,110.065,2.244,103.81133328746638
2015-12-29,1.225,109.998,2.248,103.81949129507012
2015-12-30,1.233,109.967,2.245,103.82764994377042
2015-12-31,1.234,109.845,2.232,103.83580923361765
2016-01-04,1.227,109.505,2.251,103.84396916466221
2016-01-05,1.211,109.44,2.27,103.85212973695447
2016-01-06,1.214,109.475,2.289,103.86029095054482
2016-01-07,1.202,109.591,2.339,103.86845280548368
2016-01-08,1.192,109.85,2.338,103.87661530182145
2016-01-11,1.173,109.9,2.347,103.8847784396085
2016-01-12,1.179,110.192,2.318,103.89294221889526
2016-01-13,1.18,110.324,2.3,103.90110663973215
2016-01-14,1.164,110.185,2.317,103.90927170216958
2016-01-15,1.171,110.288,2.304,103.91743740625796
2016-01-18,1.163,110.169,2.313,103.92560375204772
2016-01-19,1.179,109.88,2.311,103.93377073958929
2016-01-20,1.158,109.843,2.329,103.94193836893311
2016-01-21,1.146,110.097,2.35,103.9501066401296
2016-01-22,1.169,110.112,2.335,103.95827555322921
2016-01-25,1.162,109.967,2.339,103.96644510828239
2016-01-26,1.136,110.028,2.379,103.97461530533957
2016-01-27,1.15,109.829,2.375,103.98278614445121
2016-01-28,1.14,109.756,2.361,103.99095762566778
2016-01-29,1.153,109.806,2.363,103.99912974903971
2016-02-01,1.166,109.804,2.383,104.00730251461749
2016-02-02,1.167,109.789,2.389,104.01547592245159
2016-02-03,1.165,109.91,2.399,104.02364997259245
2016-02-04,1.198,109.874,2.421,104.03182466509058
2016-02-05,1.193,109.905,2.451,104.03999999999644
2016-02-15,1.181,110.11,2.547,104.04817597736053
2016-02-16,1.187,110.106,2.512,104.05635259723331
2016-02-17,1.179,110.109,2.533,104.0645298596653
2016-02-18,1.18,110.042,2.537,104.07270776470698
2016-02-19,1.177,110.139,2.574,104.08088631240885
2016-02-22,1.175,110.135,2.555,104.08906550282143
2016-02-23,1.178,110.197,2.557,104.0972453359952
2016-02-24,1.17,110.366,2.577,104.1054258119807
2016-02-25,1.17,110.279,2.614,104.11360693082841
2016-02-26,1.188,110.362,2.612,104.12178869258888
2016-02-29,1.187,110.373,2.587,104.12997109731262
2016-03-01,1.184,110.53,2.626,104.13815414505017
