date,EPI,EMB,GLD,SHV
2019-04-23,22.8703,77.7796,120.12000274658205,92.15248107910156
2019-04-24,22.8803,77.4696,120.47000122070312,92.18586730957033
2019-04-25,22.8803,77.6196,120.56999969482422,92.20252227783205
2019-04-26,23.1703,77.5496,121.37000274658205,92.2108383178711
2019-04-29,23.2303,77.6596,120.83000183105467,92.2108383178711
2019-04-30,23.1403,77.8196,121.1999969482422,92.2108383178711
2019-05-01,23.0803,77.7885,120.4000015258789,92.22589874267578
2019-05-02,22.9703,77.6185,119.94000244140624,92.24259185791016
2019-05-03,23.2103,78.2385,120.6500015258789,92.24259185791016
2019-05-06,22.9503,78.2185,120.80999755859376,92.2509994506836
2019-05-07,22.3003,77.6385,121.20999908447266,92.25930786132812
2019-05-08,22.0603,77.7585,120.91000366210938,92.25930786132812
2019-05-09,21.7303,77.4285,121.1999969482422,92.2843780517578
2019-05-10,21.7903,77.7985,121.43000030517578,92.2843780517578
2019-05-13,21.0703,76.9185,122.66999816894533,92.30109405517578
2019-05-14,21.5603,77.2585,122.45999908447266,92.3094482421875
2019-05-15,21.4303,77.6585,122.38999938964844,92.3094482421875
2019-05-16,21.7303,77.6785,121.51000213623048,92.33453369140624
2019-05-17,21.7603,77.4285,120.6500015258789,92.33453369140624
2019-05-20,22.9203,77.9185,120.63999938964844,92.3262176513672
2019-05-21,22.8003,78.0485,120.36000061035156,92.3428955078125
2019-05-22,22.7303,77.9885,120.23999786376952,92.35123443603516
2019-05-23,22.6703,77.8385,121.16999816894533,92.37630462646484
2019-05-24,23.1503,77.9485,121.3000030517578,92.3846664428711
2019-05-28,23.3603,78.0885,120.83000183105467,92.3846664428711
2019-05-29,23.2203,78.0285,120.87000274658205,92.3846664428711
2019-05-30,23.3403,78.3585,121.69000244140624,92.40973663330078
2019-05-31,23.4603,78.3585,123.33000183105467,92.43485260009766
2019-06-03,23.6903,78.3175,125.11000061035156,92.4691390991211
2019-06-04,23.6703,78.9775,125.1500015258789,92.4607925415039
2019-06-05,23.4903,79.3275,125.47000122070312,92.49427032470705
2019-06-06,23.3003,79.7475,125.87999725341795,92.51100158691406
2019-06-07,23.2903,80.4175,126.58999633789062,92.51940155029295
2019-06-10,23.2303,80.2775,125.33000183105467,92.53612518310548
2019-06-11,23.2903,80.1275,125.18000030517578,92.5277328491211
2019-06-12,23.2003,80.0375,125.83000183105467,92.53612518310548
2019-06-13,23.0703,80.2875,126.5999984741211,92.57801818847656
2019-06-14,22.7603,80.1975,126.55999755859376,92.5863265991211
2019-06-17,22.5703,80.2475,126.4800033569336,92.5863265991211
2019-06-18,22.7803,81.3775,127.12000274658205,92.5863265991211
2019-06-19,22.6703,82.3575,127.88999938964844,92.5863265991211
2019-06-20,22.9303,82.8675,131.11000061035156,92.63660430908205
2019-06-21,22.8103,81.7575,131.97999572753906,92.62823486328124
2019-06-24,22.6703,81.9775,133.94000244140625,92.62823486328124
2019-06-25,22.8603,81.3975,134.1999969482422,92.62823486328124
2019-06-26,23.1003,81.5875,132.97000122070312,92.6449966430664
2019-06-27,23.2203,82.0475,132.83999633789062,92.67010498046876
2019-06-28,23.0903,82.2175,133.1999969482422,92.65335845947266
2019-07-01,23.1903,82.7953,130.6199951171875,92.6609115600586
2019-07-02,23.3603,82.9953,133.41000366210938,92.67768096923828
2019-07-03,23.3803,83.3053,133.6300048828125,92.70286560058594
2019-07-05,22.9703,82.7153,132.13999938964844,92.67768096923828
2019-07-08,22.5403,82.5553,131.2899932861328,92.69448852539062
2019-07-09,22.5803,82.2853,131.75,92.69448852539062
2019-07-10,22.5203,82.4653,133.8300018310547,92.71125030517578
2019-07-11,22.5003,82.1353,132.6999969482422,92.7280502319336
2019-07-12,22.5903,82.3653,133.52999877929688,92.71125030517578
2019-07-15,22.6803,82.5953,133.52999877929688,92.73641204833984
2019-07-16,22.7503,82.5353,132.39999389648438,92.71961212158205
2019-07-17,22.7403,82.6653,134.5800018310547,92.74479675292967
2019-07-18,22.6503,82.8753,136.47999572753906,92.7699737548828
2019-07-19,22.1703,82.7053,134.47000122070312,92.76154327392578
2019-07-22,22.1403,83.1053,134.4499969482422,92.78679656982422
2019-07-23,22.0203,83.4553,133.69000244140625,92.7783432006836
2019-07-24,21.8603,83.7153,134.3699951171875,92.7783432006836
2019-07-25,21.6903,83.5453,133.4199981689453,92.78679656982422
2019-07-26,21.8203,83.4853,133.63999938964844,92.79515838623048
2019-07-29,21.6603,83.4753,134.52999877929688,92.79515838623048
2019-07-30,21.1303,83.2853,134.97999572753906,92.80354309082033
2019-07-31,21.1503,83.0453,133.2100067138672,92.80354309082033
2019-08-01,20.8003,83.5337,136.41000366210938,92.84555053710938
2019-08-02,20.6403,83.4637,135.88999938964844,92.86236572265624
2019-08-05,19.8303,82.3437,137.7899932861328,92.87918853759766
2019-08-06,20.1403,83.1337,138.91000366210938,92.88760375976562
2019-08-07,20.0403,83.7037,141.02000427246094,92.8959732055664
2019-08-08,20.6403,84.2737,141.72999572753906,92.91278839111328
2019-08-09,20.5403,84.2137,141.25999450683594,92.9211883544922
2019-08-12,20.4203,83.0137,142.6300048828125,92.92961883544922
2019-08-13,20.3303,82.8537,141.77999877929688,92.9211883544922
2019-08-14,20.0103,82.7037,142.75,92.9380340576172
2019-08-15,20.0303,83.1537,143.6999969482422,92.98005676269533
2019-08-16,20.3703,83.8037,142.77999877929688,92.97164154052734
2019-08-19,20.2503,83.3437,141.11000061035156,92.97164154052734
2019-08-20,20.1703,83.3737,142.2100067138672,92.98843383789062
2019-08-21,20.0003,83.7037,141.75999450683594,92.98843383789062
2019-08-22,19.3803,83.7637,141.39999389648438,92.98843383789062
2019-08-23,19.8803,83.8137,144.1699981689453,93.013671875
2019-08-26,20.2303,83.7137,144.19000244140625,92.99683380126952
2019-08-27,20.4303,84.0337,145.57000732421875,93.0052719116211
2019-08-28,20.2403,84.1637,145.16000366210938,93.0052719116211
2019-08-29,20.1603,84.4237,144.1199951171875,93.02207946777344
2019-08-30,20.2803,84.8037,143.75,93.013671875
2019-09-03,19.8103,85.0665,145.75,93.03726196289062
2019-09-04,19.9003,85.7865,146.66000366210938,93.0541000366211
2019-09-05,20.0403,85.1665,143.13999938964844,93.03726196289062
2019-09-06,20.2403,85.5765,141.9199981689453,93.06249237060548
2019-09-09,20.3403,84.6265,141.38999938964844,93.0541000366211
2019-09-10,20.3103,83.7765,140.17999267578125,93.03726196289062
2019-09-11,20.6003,83.8965,141.02999877929688,93.0541000366211
2019-09-12,20.5803,84.1165,141.32000732421875,93.06249237060548
2019-09-13,20.8703,82.8065,140.14999389648438,93.06249237060548
2019-09-16,20.2703,83.2865,141.32000732421875,93.06249237060548
2019-09-17,20.2403,83.6465,141.60000610351562,93.06249237060548
2019-09-18,20.2103,83.6565,140.7100067138672,93.07091522216795
2019-09-19,19.8803,84.1565,141.27999877929688,93.07091522216795
2019-09-20,21.0403,84.6665,142.9499969482422,93.079345703125
2019-09-23,21.5703,84.4065,143.75,93.08773803710938
2019-09-24,21.3103,83.6765,144.50999450683594,93.09616088867188
2019-09-25,21.0903,83.3465,141.8300018310547,93.10459899902344
2019-09-26,21.2503,83.5765,141.7899932861328,93.12142944335938
2019-09-27,21.1803,83.4265,141.05999755859375,93.12989044189452
2019-09-30,21.0103,83.5465,138.8699951171875,93.14673614501952
2019-10-01,20.4903,83.0065,139.6300048828125,93.1584930419922
2019-10-02,20.3603,82.9865,141.25999450683594,93.1922378540039
2019-10-03,20.5703,83.5265,141.89999389648438,93.2259750366211
2019-10-04,20.5003,84.5165,141.89999389648438,93.2597427368164
2019-10-07,20.1403,83.8765,140.69000244140625,93.2512664794922
2019-10-08,19.9503,83.7665,141.9199981689453,93.2512664794922
2019-10-09,20.2803,83.7765,142.0500030517578,93.2512664794922
2019-10-10,20.3003,83.5865,140.80999755859375,93.2850341796875
2019-10-11,20.4003,83.5065,140.02999877929688,93.2597427368164
2019-10-14,20.3803,83.5565,140.58999633789062,93.27661895751952
2019-10-15,20.5403,83.7965,139.61000061035156,93.27661895751952
2019-10-16,20.6503,83.6165,140.41000366210938,93.2935028076172
2019-10-17,20.9003,83.7765,140.61000061035156,93.32721710205078
2019-10-18,21.3203,83.8765,140.4600067138672,93.32721710205078
2019-10-21,21.3503,83.4665,139.7899932861328,93.31877136230467
2019-10-22,21.2203,83.8765,140.1999969482422,93.31877136230467
2019-10-23,21.3503,84.0765,140.52999877929688,93.31877136230467
2019-10-24,21.1703,84.0765,141.52999877929688,93.32721710205078
2019-10-25,21.2303,84.0465,141.86000061035156,93.3440933227539
2019-10-28,21.3103,83.8665,140.63999938964844,93.3440933227539
2019-10-29,21.6303,83.5665,140.25,93.3440933227539
2019-10-30,21.8103,83.6865,141.02000427246094,93.35253143310548
2019-10-31,21.7203,84.1965,142.42999267578125,93.39470672607422
2019-11-01,22.0803,84.6019,142.55999755859375,93.39132690429688
2019-11-04,22.0603,84.3619,142.14999389648438,93.39976501464844
2019-11-05,21.9703,83.5419,139.85000610351562,93.38284301757812
2019-11-06,21.9703,83.5919,140.4499969482422,93.39132690429688
2019-11-07,22.0003,83.2019,138.27000427246094,93.39976501464844
2019-11-08,21.6803,83.3619,137.38999938964844,93.40818786621094
2019-11-11,21.6503,83.2719,137.05999755859375,93.39976501464844
2019-11-12,21.4803,83.0419,137.42999267578125,93.41667175292967
2019-11-13,21.2403,82.8719,137.97999572753906,93.41667175292967
2019-11-14,21.2203,83.4619,138.55999755859375,93.4419937133789
2019-11-15,21.3303,83.5519,138.2100067138672,93.4419937133789
2019-11-18,21.3303,83.0219,138.6199951171875,93.4419937133789
2019-11-19,21.3703,82.7719,138.69000244140625,93.43358612060548
2019-11-20,21.5503,82.9619,138.75999450683594,93.43358612060548
2019-11-21,21.4303,82.9719,138.0,93.4419937133789
2019-11-22,21.3803,83.2719,137.74000549316406,93.45049285888672
2019-11-25,21.8203,83.2619,137.0800018310547,93.45891571044922
2019-11-26,21.7203,83.5619,137.74000549316406,93.45891571044922
2019-11-27,21.9203,83.4019,137.00999450683594,93.46739196777344
2019-11-29,21.7103,83.1219,137.86000061035156,93.45891571044922
2019-12-02,21.7303,82.6695,137.7899932861328,93.46654510498048
2019-12-03,21.4403,82.8895,139.11000061035156,93.5003890991211
2019-12-04,21.6903,83.1495,138.9199981689453,93.49191284179688
2019-12-05,21.6503,83.4795,139.0,93.5003890991211
2019-12-06,21.4303,83.7095,137.6199951171875,93.517333984375
2019-12-09,21.5503,84.0095,137.5800018310547,93.50885772705078
2019-12-10,21.4203,84.0095,137.97000122070312,93.50885772705078
2019-12-11,21.6103,84.7595,138.9199981689453,93.517333984375
2019-12-12,21.8203,84.7695,138.42999267578125,93.52574157714844
2019-12-13,21.9703,85.1895,139.0500030517578,93.55113983154295
2019-12-16,21.8403,85.2595,139.0399932861328,93.54268646240234
2019-12-17,22.0103,85.6795,139.00999450683594,93.5596160888672
2019-12-18,22.0603,85.8995,139.02000427246094,93.5596160888672
2019-12-19,22.0903,85.5106,139.3800048828125,93.55962371826172
2019-12-20,22.1403,85.7906,139.52000427246094,93.57659912109376
2019-12-23,22.0817,85.9206,139.9499969482422,93.55962371826172
2019-12-24,21.9817,86.1206,141.27000427246094,93.58503723144533
2019-12-26,21.9217,86.2806,142.3800048828125,93.57659912109376
2019-12-27,22.0517,86.5906,142.3300018310547,93.59352111816406
2019-12-30,22.0217,86.4006,142.6300048828125,93.60198974609376
2019-12-31,22.0917,86.4106,142.89999389648438,93.61893463134766
2020-01-02,22.4817,86.5506,143.9499969482422,93.63589477539062
2020-01-03,22.1117,86.2606,145.86000061035156,93.63589477539062
2020-01-06,21.7517,86.0306,147.38999938964844,93.62743377685548
2020-01-07,21.7217,86.2106,147.97000122070312,93.64436340332033
2020-01-08,21.9417,86.5106,146.86000061035156,93.65287017822266
2020-01-09,22.2717,86.4306,146.02999877929688,93.65287017822266
2020-01-10,22.4517,86.4506,146.91000366210938,93.64436340332033
2020-01-13,22.8717,86.5606,145.82000732421875,93.65287017822266
2020-01-14,22.7417,86.5306,145.69000244140625,93.65287017822266
2020-01-15,22.7717,86.9606,146.5399932861328,93.6697769165039
2020-01-16,22.7617,87.2006,146.30999755859375,93.6867446899414
2020-01-17,22.8417,87.0606,146.5800018310547,93.6867446899414
2020-01-21,22.3117,86.9606,146.74000549316406,93.69523620605467
2020-01-22,22.2717,87.0506,146.7899932861328,93.69523620605467
2020-01-23,22.3017,86.7806,147.1199951171875,93.71215057373048
2020-01-24,22.4117,86.6306,147.97999572753906,93.7206573486328
2020-01-27,22.1217,86.4906,148.99000549316406,93.7291259765625
2020-01-28,22.2117,87.0306,147.66000366210938,93.7291259765625
2020-01-29,22.1817,87.5606,148.4600067138672,93.73760223388672
2020-01-30,21.8517,87.4806,148.47000122070312,93.7461166381836
2020-01-31,21.4817,87.8306,149.3300018310547,93.7630615234375
2020-02-03,21.0517,87.8016,148.36000061035156,93.76387786865234
2020-02-04,21.5517,87.6616,146.42999267578125,93.74688720703124
2020-02-05,21.8017,87.7016,146.61000061035156,93.75537872314452
2020-02-06,22.0617,87.9816,147.39999389648438,93.74688720703124
2020-02-07,21.8817,87.9816,147.7899932861328,93.77236938476562
2020-02-10,21.8917,88.0016,148.1699981689453,93.77236938476562
2020-02-11,22.0517,87.9516,147.66000366210938,93.78084564208984
2020-02-12,22.1017,88.1216,147.5399932861328,93.77236938476562
2020-02-13,21.9517,88.1516,148.3800048828125,93.78934478759766
2020-02-14,21.6917,88.6116,149.0,93.79784393310548
2020-02-18,21.4817,88.7116,150.91000366210938,93.79784393310548
2020-02-19,21.7717,88.9416,151.7899932861328,93.8062744140625
2020-02-20,21.5917,89.0116,152.41000366210938,93.8062744140625
2020-02-21,21.5117,89.2716,154.6999969482422,93.84027862548828
2020-02-24,20.8617,88.7616,156.08999633789062,93.84027862548828
2020-02-25,20.6817,88.0416,153.3000030517578,93.8657455444336
2020-02-26,20.6717,87.9816,153.97000122070312,93.8657455444336
2020-02-27,20.2117,86.5416,154.0,93.9081573486328
2020-02-28,19.4417,86.3816,148.3800048828125,93.9675750732422
2020-03-02,19.3017,87.2981,149.1999969482422,94.00159454345705
2020-03-03,19.3317,88.6281,153.88999938964844,94.08655548095705
2020-03-04,19.2617,89.4881,154.16000366210938,94.12057495117188
2020-03-05,18.3417,88.4581,157.49000549316406,94.20552825927734
2020-03-06,18.2817,87.9781,157.5500030517578,94.23104858398438
2020-03-09,17.1017,78.6381,157.80999755859375,94.2905502319336
2020-03-10,17.6717,79.8681,154.47999572753906,94.23957824707033
2020-03-11,16.7717,75.0181,153.92999267578125,94.25658416748048
2020-03-12,14.2017,69.9781,147.7899932861328,94.27356719970705
2020-03-13,16.0617,72.7381,143.27999877929688,94.23104858398438
2020-03-16,13.9617,68.1181,141.63999938964844,94.25658416748048
2020-03-17,15.0817,67.1881,143.55999755859375,94.26504516601562
2020-03-18,13.2317,58.4781,140.6999969482422,94.36701965332033
2020-03-19,12.7617,60.6581,138.0399932861328,94.34156036376952
2020-03-20,12.8317,63.7681,140.11000061035156,94.36701965332033
2020-03-23,11.4817,64.0281,146.3000030517578,94.34156036376952
2020-03-24,11.959,66.8781,153.39999389648438,94.37552642822266
2020-03-25,12.869,70.6581,151.3000030517578,94.40104675292967
2020-03-26,14.099,72.2781,153.24000549316406,94.3840560913086
2020-03-27,13.159,70.2281,152.25,94.3840560913086
2020-03-30,13.039,70.0981,152.9199981689453,94.35855102539062
2020-03-31,13.419,69.3581,148.0500030517578,94.35855102539062
2020-04-01,12.369,66.9373,149.4499969482422,94.38748931884766
2020-04-02,12.739,68.8573,151.89999389648438,94.38748931884766
2020-04-03,12.209,68.6873,152.64999389648438,94.35347747802734
2020-04-06,13.359,70.6173,156.8800048828125,94.36194610595705
2020-04-07,13.509,71.1773,156.0399932861328,94.40452575683594
2020-04-08,14.139,71.5973,154.64999389648438,94.35347747802734
2020-04-09,14.349,74.4373,158.69000244140625,94.37047576904295
2020-04-13,14.259,74.2373,161.41000366210938,94.36194610595705
2020-04-14,14.659,74.9073,162.67999267578125,94.37896728515624
2020-04-15,13.909,72.8873,161.85000610351562,94.37047576904295
2020-04-16,14.119,72.2373,161.7100067138672,94.37896728515624
2020-04-17,14.689,72.9373,158.57000732421875,94.37896728515624
2020-04-20,14.499,72.3073,159.6999969482422,94.38748931884766
2020-04-21,13.829,70.9173,158.61000061035156,94.38748931884766
2020-04-22,14.549,70.9973,161.72999572753906,94.38748931884766
2020-04-23,14.709,71.4673,163.33999633789062,94.37047576904295
2020-04-24,14.519,71.0373,162.63999938964844,94.38748931884766
2020-04-27,15.049,70.8673,161.55999755859375,94.36194610595705
2020-04-28,15.009,71.8273,160.83999633789062,94.38748931884766
2020-04-29,15.799,73.4073,161.72999572753906,94.36194610595705
2020-04-30,15.489,73.5873,158.8000030517578,94.37896728515624
2020-05-01,14.869,73.1564,159.77999877929688,94.37982940673828
2020-05-04,15.149,73.1564,160.33999633789062,94.3713150024414
2020-05-05,14.949,74.2464,161.02000427246094,94.37982940673828
2020-05-06,14.669,73.7964,158.9499969482422,94.36279296875
2020-05-07,14.949,74.5964,161.38999938964844,94.36279296875
2020-05-08,15.239,75.1164,160.4199981689453,94.3713150024414
2020-05-11,15.019,75.6764,159.4199981689453,94.3542709350586
2020-05-12,15.709,75.4864,160.0399932861328,94.36279296875
2020-05-13,15.279,74.8764,161.5800018310547,94.36279296875
2020-05-14,15.299,75.3464,163.00999450683594,94.3713150024414
2020-05-15,14.879,75.6264,163.92999267578125,94.37982940673828
2020-05-18,15.049,77.4064,162.69000244140625,94.37982940673828
2020-05-19,14.519,77.4864,164.25999450683594,94.37982940673828
2020-05-20,14.999,79.4864,164.64999389648438,94.37982940673828
2020-05-21,14.959,79.4564,162.25,94.3713150024414
2020-05-22,14.899,78.9764,163.2100067138672,94.37982940673828
2020-05-26,14.969,79.6264,160.88999938964844,94.3713150024414
2020-05-27,15.159,79.8064,161.17999267578125,94.36279296875
2020-05-28,15.369,79.5064,161.72000122070312,94.3713150024414
2020-05-29,15.759,79.8664,162.91000366210938,94.3542709350586
2020-06-01,16.359,80.3829,163.66000366210938,94.3636474609375
2020-06-02,16.789,81.4129,162.60000610351562,94.3636474609375
2020-06-03,16.949,81.8929,159.60000610351562,94.35511779785156
2020-06-04,16.669,81.3829,161.27999877929688,94.34660339355467
2020-06-05,17.099,82.2629,158.00999450683594,94.34660339355467
2020-06-08,17.269,83.0329,159.72000122070312,94.34660339355467
2020-06-09,16.979,82.7429,161.25999450683594,94.34660339355467
2020-06-10,17.119,82.7529,163.57000732421875,94.34660339355467
2020-06-11,15.689,80.2529,162.38999938964844,94.3636474609375
2020-06-12,16.579,81.4929,162.6199951171875,94.3636474609375
2020-06-15,16.679,82.0629,162.3300018310547,94.34660339355467
2020-06-16,16.369,82.5729,162.25,94.34660339355467
2020-06-17,16.519,82.4129,162.55999755859375,94.34660339355467
2020-06-18,16.719,82.3029,162.24000549316406,94.35511779785156
2020-06-19,17.009,82.5429,164.02999877929688,94.35511779785156
2020-06-22,17.609,82.7329,165.08999633789062,94.35511779785156
2020-06-23,17.7431,82.9529,166.47999572753906,94.3636474609375
2020-06-24,17.3531,82.6129,165.89999389648438,94.35511779785156
2020-06-25,17.5931,82.6829,165.8000030517578,94.35511779785156
2020-06-26,17.4731,82.4629,166.5399932861328,94.3636474609375
2020-06-29,17.5331,82.6029,166.6300048828125,94.35511779785156
2020-06-30,17.3431,83.0229,167.3699951171875,94.37214660644533
2020-07-01,17.7431,83.2727,166.6199951171875,94.35511779785156
2020-07-02,18.1431,83.8527,166.97999572753906,94.35511779785156
2020-07-06,18.6531,84.5327,167.97999572753906,94.3636474609375
2020-07-07,18.4931,83.9127,169.0399932861328,94.3636474609375
2020-07-08,18.4731,84.3827,170.08999633789062,94.35511779785156
2020-07-09,18.4431,83.9027,169.6300048828125,94.3636474609375
2020-07-10,18.4631,83.8927,169.19000244140625,94.3636474609375
2020-07-13,18.5031,83.6727,169.39999389648438,94.37214660644533
2020-07-14,18.3231,83.9327,170.19000244140625,94.37214660644533
2020-07-15,18.3531,84.3827,170.33999633789062,94.37214660644533
2020-07-16,18.5631,84.5827,168.72999572753906,94.3636474609375
2020-07-17,18.9431,84.8327,170.1199951171875,94.3636474609375
2020-07-20,19.1731,85.5727,170.94000244140625,94.37214660644533
2020-07-21,19.3631,86.1727,173.0,94.37214660644533
2020-07-22,19.3931,86.4927,175.6300048828125,94.3636474609375
2020-07-23,19.3831,86.4427,177.17999267578125,94.3636474609375
2020-07-24,19.5331,86.5227,178.6999969482422,94.3636474609375
2020-07-27,19.6631,86.7127,182.22999572753903,94.37214660644533
2020-07-28,19.7631,86.3327,183.75,94.37214660644533
2020-07-29,19.7331,86.9927,185.1300048828125,94.3636474609375
2020-07-30,19.5231,86.9627,183.759994506836,94.3636474609375
2020-07-31,19.3131,87.2227,185.42999267578125,94.37214660644533
2020-08-03,19.2431,87.6407,185.63999938964844,94.37728881835938
2020-08-04,19.5731,88.2207,189.58999633789065,94.37728881835938
2020-08-05,19.7131,88.5807,191.3500061035156,94.3687515258789
2020-08-06,19.9231,88.8707,193.88999938964844,94.3687515258789
2020-08-07,19.9031,88.6307,190.8099975585937,94.3687515258789
2020-08-10,20.1431,88.8007,190.1499938964844,94.3687515258789
2020-08-11,20.0531,88.6807,179.94000244140625,94.3687515258789
2020-08-12,20.2831,88.5507,179.10000610351562,94.36023712158205
2020-08-13,20.2731,88.2907,183.3300018310547,94.36023712158205
2020-08-14,20.2131,87.7807,182.5399932861328,94.3687515258789
2020-08-17,20.4231,87.9107,186.5,94.37728881835938
2020-08-18,20.5931,87.7607,188.17999267578125,94.3687515258789
2020-08-19,20.4331,87.5007,182.2400054931641,94.3687515258789
2020-08-20,20.6131,87.7607,183.5,94.3687515258789
2020-08-21,20.5631,88.1207,182.02999877929688,94.3687515258789
2020-08-24,20.8331,88.3507,181.0,94.3687515258789
2020-08-25,20.8431,87.7907,181.22000122070312,94.36023712158205
2020-08-26,21.0831,87.5307,183.3600006103516,94.36023712158205
2020-08-27,21.1231,87.0007,181.2400054931641,94.3687515258789
2020-08-28,21.5531,88.0507,184.38999938964844,94.37728881835938
2020-08-31,20.6231,88.0407,184.8300018310547,94.3687515258789
2020-09-01,21.0431,88.8042,185.0500030517578,94.36365509033205
2020-09-02,21.1431,89.2742,182.6199951171875,94.37216186523438
2020-09-03,20.8431,88.6942,181.13999938964844,94.36365509033205
2020-09-04,20.7531,88.2042,181.63999938964844,94.36365509033205
2020-09-08,20.3431,87.7542,181.2899932861328,94.36365509033205
2020-09-09,20.7931,88.3242,183.0500030517578,94.36365509033205
2020-09-10,20.8431,88.0042,182.4600067138672,94.36365509033205
2020-09-11,20.9931,88.0442,182.4499969482422,94.36365509033205
2020-09-14,21.3631,88.1542,183.88999938964844,94.36365509033205
2020-09-15,21.4231,88.3442,183.4499969482422,94.36365509033205
2020-09-16,21.5431,88.0742,183.97000122070312,94.36365509033205
2020-09-17,21.4731,87.6042,182.9600067138672,94.36365509033205
2020-09-18,21.3331,87.0842,183.1999969482422,94.36365509033205
2020-09-21,21.0131,85.9842,179.52000427246094,94.36365509033205
2020-09-22,20.6381,85.7542,178.64999389648438,94.36365509033205
2020-09-23,20.2381,84.3242,174.7899932861328,94.36365509033205
2020-09-24,19.8781,84.6142,175.44000244140625,94.36365509033205
2020-09-25,20.3381,85.1442,174.94000244140625,94.36365509033205
2020-09-28,20.7681,85.3942,176.6999969482422,94.36365509033205
2020-09-29,20.7581,85.1442,178.19000244140625,94.37216186523438
2020-09-30,20.9481,85.6842,177.1199951171875,94.36365509033205
2020-10-01,21.2881,85.8902,178.6999969482422,94.37471771240234
2020-10-02,21.0781,85.5002,178.5399932861328,94.36617279052734
2020-10-05,21.4981,85.9302,179.41000366210938,94.36617279052734
2020-10-06,21.5481,86.0102,177.3000030517578,94.37471771240234
2020-10-07,21.7081,86.2502,177.22000122070312,94.36617279052734
2020-10-08,21.7781,87.3302,177.85000610351562,94.36617279052734
2020-10-09,22.0581,87.6002,181.0800018310547,94.36617279052734
2020-10-12,21.9681,87.8902,180.5599975585937,94.37471771240234
2020-10-13,21.7181,87.6102,177.72000122070312,94.37471771240234
2020-10-14,21.8381,87.5702,178.27000427246094,94.3576889038086
2020-10-15,21.4681,87.1202,178.9199981689453,94.36617279052734
2020-10-16,21.5581,87.2902,178.3000030517578,94.36617279052734
2020-10-19,21.6781,86.6402,178.38999938964844,94.3576889038086
2020-10-20,21.7881,86.7002,179.25,94.3576889038086
2020-10-21,21.8881,86.1302,180.6000061035156,94.3576889038086
2020-10-22,21.8481,85.6102,178.8300018310547,94.3576889038086
2020-10-23,21.9481,86.1302,178.63999938964844,94.3576889038086
2020-10-26,21.4881,85.7302,178.5500030517578,94.3576889038086
2020-10-27,21.6681,86.3902,179.02000427246094,94.3576889038086
2020-10-28,20.9381,85.4402,176.1300048828125,94.3576889038086
2020-10-29,20.9381,85.4802,175.39999389648438,94.36617279052734
2020-10-30,20.9481,85.1802,176.1999969482422,94.37471771240234
2020-11-02,21.1181,85.3559,177.91000366210938,94.35511016845705
2020-11-03,21.3081,86.2459,178.9199981689453,94.37214660644533
2020-11-04,21.8581,88.3859,178.82000732421875,94.35511016845705
2020-11-05,22.2181,88.8159,182.92999267578125,94.36365509033205
2020-11-06,22.4681,88.3159,183.19000244140625,94.36365509033205
2020-11-09,22.9681,88.8559,175.0800018310547,94.35511016845705
2020-11-10,22.7881,88.7359,175.66000366210938,94.35511016845705
2020-11-11,22.9681,89.1659,174.89999389648438,94.36365509033205
2020-11-12,22.6681,88.9459,175.9600067138672,94.36365509033205
2020-11-13,23.1481,89.3859,177.16000366210938,94.36365509033205
2020-11-16,23.3781,89.6359,177.14999389648438,94.36365509033205
2020-11-17,23.3481,89.4359,176.5,94.36365509033205
2020-11-18,23.4481,89.3359,175.49000549316406,94.36365509033205
2020-11-19,23.4481,89.5959,175.16000366210938,94.36365509033205
2020-11-20,23.5481,89.6759,175.69000244140625,94.36365509033205
2020-11-23,23.6681,89.5859,172.22999572753906,94.36365509033205
2020-11-24,24.1381,89.7459,169.58999633789062,94.36365509033205
2020-11-25,23.9781,89.6559,169.50999450683594,94.36365509033205
2020-11-27,24.2281,90.0259,167.7899932861328,94.37214660644533
2020-11-30,23.8281,89.8059,166.6699981689453,94.35511016845705
2020-12-01,24.7181,90.0917,170.17999267578125,94.35684204101562
2020-12-02,24.6681,90.1517,171.4600067138672,94.35684204101562
2020-12-03,24.9181,90.6317,172.80999755859375,94.35684204101562
2020-12-04,25.0981,90.7317,172.32000732421875,94.3653564453125
2020-12-07,25.4481,90.7117,174.88999938964844,94.3653564453125
2020-12-08,25.4281,90.5217,175.5,94.35684204101562
2020-12-09,25.3781,90.2417,172.5,94.3653564453125
2020-12-10,25.5081,90.8117,172.1699981689453,94.37389373779295
2020-12-11,25.4981,90.8717,172.49000549316406,94.3653564453125
2020-12-14,25.6181,90.8717,171.5399932861328,94.3653564453125
2020-12-15,26.0281,91.2617,173.94000244140625,94.35684204101562
2020-12-16,25.9881,91.3417,174.89999389648438,94.3653564453125
2020-12-17,26.0781,91.7169,176.74000549316406,94.3653564453125
2020-12-18,26.1081,91.5669,176.44000244140625,94.3653564453125
2020-12-21,24.9088,91.2369,175.8800048828125,94.3653564453125
2020-12-22,25.2188,91.3769,174.49000549316406,94.35684204101562
2020-12-23,25.7388,91.5469,175.64999389648438,94.3653564453125
2020-12-24,25.9688,91.8369,176.35000610351562,94.3653564453125
2020-12-28,26.2888,91.8669,175.7100067138672,94.35684204101562
2020-12-29,26.3788,92.0369,176.35000610351562,94.3653564453125
2020-12-30,26.4888,92.1869,177.6999969482422,94.3653564453125
