date,VT,BWX,GLD,SHV
2011-11-21,18.2708,25.1709,163.5,88.92601776123047
2011-11-22,18.2108,25.1859,165.30999755859375,88.90179443359375
2011-11-23,17.1008,24.9109,164.8300018310547,88.90985107421875
2011-11-25,16.9708,24.6009,163.39999389648438,88.8937759399414
2011-11-28,18.5108,24.7009,166.6300048828125,88.90985107421875
2011-11-29,18.6608,24.7909,166.8800048828125,88.90985107421875
2011-11-30,20.6208,25.3109,170.1300048828125,88.8937759399414
2011-12-01,20.4208,25.2359,169.6300048828125,88.91473388671875
2011-12-02,20.4008,25.2059,169.82000732421875,88.91473388671875
2011-12-05,20.9308,25.1959,167.32000732421875,88.89857482910156
2011-12-06,20.8208,25.3359,168.17999267578125,88.89857482910156
2011-12-07,20.9708,25.5309,169.39999389648438,88.90666198730469
2011-12-08,19.7508,25.2609,165.97999572753906,88.91473388671875
2011-12-09,20.5708,25.3209,166.39999389648438,88.91473388671875
2011-12-12,19.5308,25.0659,161.99000549316406,88.91473388671875
2011-12-13,19.0708,24.8309,158.4499969482422,88.92281341552734
2011-12-14,18.5408,24.8459,152.88999938964844,88.91473388671875
2011-12-15,18.7008,24.9359,152.3300018310547,88.91473388671875
2011-12-16,18.7708,25.0459,155.22999572753906,88.91473388671875
2011-12-19,18.2508,25.0959,154.8699951171875,88.92281341552734
2011-12-20,19.6108,25.2009,156.97999572753906,88.90666198730469
2011-12-21,18.4908,25.1809,157.16000366210938,88.90666198730469
2011-12-22,18.9808,25.1959,156.0399932861328,88.90666198730469
2011-12-23,19.2408,25.1809,156.30999755859375,88.89051055908203
2011-12-27,19.1808,25.2659,154.91000366210938,88.90100860595703
2011-12-28,18.5308,25.0159,151.02999877929688,88.90100860595703
2011-12-29,19.0308,25.0709,150.33999633789062,88.90100860595703
2011-12-30,19.1308,25.1559,151.99000549316406,88.91716766357422
2012-01-03,19.9408,25.4509,155.9199981689453,88.90100860595703
2012-01-04,19.9408,25.2159,156.7100067138672,88.90100860595703
2012-01-05,19.7108,24.8559,157.77999877929688,88.90100860595703
2012-01-06,19.3808,24.6909,157.1999969482422,88.90908813476562
2012-01-09,19.5308,24.7859,156.5,88.91716766357422
2012-01-10,20.2008,24.8659,158.63999938964844,88.91716766357422
2012-01-11,20.1408,24.8409,159.6699981689453,88.91716766357422
2012-01-12,20.2808,24.9259,160.3800048828125,88.90100860595703
2012-01-13,19.8908,24.8259,159.25999450683594,88.90908813476562
2012-01-17,20.2608,24.9059,160.5,88.90908813476562
2012-01-18,20.8508,25.0759,161.60000610351562,88.90908813476562
2012-01-19,21.2508,25.2109,161.22000122070312,88.90908813476562
2012-01-20,21.3508,25.3559,162.07000732421875,88.89295959472656
2012-01-23,21.4008,25.3659,163.16000366210938,88.90100860595703
2012-01-24,21.2308,25.3609,162.00999450683594,88.90908813476562
2012-01-25,21.7808,25.5259,166.4199981689453,88.91716766357422
2012-01-26,21.6108,25.6409,167.27000427246094,88.91716766357422
2012-01-27,21.6708,25.9809,168.97000122070312,88.90908813476562
2012-01-30,21.3908,25.8509,168.02999877929688,88.90100860595703
2012-01-31,21.4908,25.9609,169.30999755859375,88.90100860595703
2012-02-01,22.1208,26.1609,169.55999755859375,88.89295959472656
2012-02-02,22.3008,26.1659,171.0500030517578,88.8848876953125
2012-02-03,22.9508,26.0359,167.63999938964844,88.87681579589844
2012-02-06,22.8308,25.8659,167.17999267578125,88.8848876953125
2012-02-07,22.9908,25.9259,169.6999969482422,88.8848876953125
2012-02-08,23.1708,25.9509,168.5,88.8848876953125
2012-02-09,23.2308,25.9159,168.02000427246094,88.87681579589844
2012-02-10,22.6008,25.7709,167.13999938964844,88.87681579589844
2012-02-13,23.0108,25.7709,167.50999450683594,88.87681579589844
2012-02-14,22.8208,25.7509,167.1199951171875,88.87681579589844
2012-02-15,22.7308,25.6809,168.11000061035156,88.8848876953125
2012-02-16,23.3708,25.7309,168.0,88.87681579589844
2012-02-17,23.5008,25.6709,167.35000610351562,88.87681579589844
2012-02-21,23.5208,25.7509,171.02000427246094,88.87681579589844
2012-02-22,23.3808,25.7159,172.94000244140625,88.89295959472656
2012-02-23,23.5508,25.8859,173.02000427246094,88.89295959472656
2012-02-24,23.8208,26.0059,172.22999572753906,88.89295959472656
2012-02-27,23.7008,25.9909,171.6999969482422,88.87681579589844
2012-02-28,23.9708,26.0659,173.49000549316406,88.89295959472656
2012-02-29,23.6608,25.9909,164.2899932861328,88.89295959472656
2012-03-01,24.1208,25.9759,166.61000061035156,88.87681579589844
2012-03-02,23.7708,25.8009,166.33999633789062,88.87681579589844
2012-03-05,23.4708,25.7859,165.64999389648438,88.89295959472656
2012-03-06,22.3008,25.6209,162.6999969482422,88.89295959472656
2012-03-07,22.8108,25.6509,163.6300048828125,88.8848876953125
2012-03-08,23.5908,25.8309,165.27999877929688,88.8848876953125
2012-03-09,23.5508,25.5809,166.3800048828125,88.89295959472656
2012-03-12,23.4708,25.5659,165.07000732421875,88.89295959472656
2012-03-13,24.3108,25.4459,162.3000030517578,88.89295959472656
2012-03-14,24.1308,25.2209,159.57000732421875,88.89295959472656
2012-03-15,24.4208,25.2159,161.0800018310547,88.8848876953125
2012-03-16,24.5808,25.2859,161.3000030517578,88.87681579589844
2012-03-19,24.7208,25.4609,161.58999633789062,88.87681579589844
2012-03-20,24.3408,25.3509,160.1300048828125,88.87681579589844
2012-03-21,24.2508,25.3259,160.2100067138672,88.87681579589844
2012-03-22,23.6808,25.3559,159.57000732421875,88.8848876953125
2012-03-23,24.0508,25.5009,161.52999877929688,88.8848876953125
2012-03-26,24.7608,25.6759,164.39999389648438,88.87681579589844
2012-03-27,24.4708,25.6009,163.24000549316406,88.87681579589844
2012-03-28,24.1108,25.5859,161.50999450683594,88.89295959472656
2012-03-29,24.0308,25.6159,161.27999877929688,88.8848876953125
2012-03-30,24.2208,25.7109,162.1199951171875,88.8848876953125
2012-04-02,24.7208,25.7209,162.94000244140625,88.89295959472656
2012-04-03,24.2608,25.4559,159.88999938964844,88.87681579589844
2012-04-04,23.5208,25.3509,157.2100067138672,88.87681579589844
2012-04-05,23.4208,25.2159,158.30999755859375,88.87681579589844
2012-04-09,23.0108,25.3609,159.3699951171875,88.87681579589844
2012-04-10,22.0708,25.4159,161.10000610351562,88.8848876953125
2012-04-11,22.6008,25.4759,161.07000732421875,88.8848876953125
2012-04-12,23.4108,25.6659,162.6999969482422,88.89295959472656
2012-04-13,22.6308,25.4609,160.85000610351562,88.90908813476562
2012-04-16,22.7908,25.4959,160.4600067138672,88.90100860595703
2012-04-17,23.5108,25.5309,160.25,88.90100860595703
2012-04-18,23.2208,25.5759,159.30999755859375,88.89295959472656
2012-04-19,23.0108,25.5109,159.42999267578125,88.89295959472656
2012-04-20,23.1608,25.5659,159.5399932861328,88.8848876953125
2012-04-23,22.5508,25.5559,159.07000732421875,88.8848876953125
2012-04-24,22.7208,25.6309,159.3000030517578,88.8848876953125
2012-04-25,23.3508,25.7309,159.6199951171875,88.8848876953125
2012-04-26,23.7508,25.8009,161.02999877929688,88.8848876953125
2012-04-27,23.8508,25.8659,161.3800048828125,88.89295959472656
2012-04-30,23.6508,25.9909,161.8800048828125,88.8848876953125
2012-05-01,23.8908,25.9159,161.32000732421875,88.89295959472656
2012-05-02,23.7108,25.8459,160.58999633789062,88.8848876953125
2012-05-03,23.3108,25.8509,158.97000122070312,88.87681579589844
2012-05-04,22.4708,25.7809,159.47000122070312,88.90100860595703
2012-05-07,22.6708,25.7909,159.0800018310547,88.89295959472656
2012-05-08,22.2008,25.7159,156.0,88.90100860595703
2012-05-09,21.7608,25.5809,154.47000122070312,88.8848876953125
2012-05-10,21.8808,25.6009,154.77000427246094,88.90100860595703
2012-05-11,21.7308,25.5659,153.55999755859375,88.89295959472656
2012-05-14,20.9808,25.4259,151.3300018310547,88.8848876953125
2012-05-15,20.6008,25.1709,149.74000549316406,88.89295959472656
2012-05-16,20.2508,25.0559,149.4600067138672,88.8848876953125
2012-05-17,19.6408,25.1159,152.8000030517578,88.8848876953125
2012-05-18,19.2708,25.1709,154.5500030517578,88.87681579589844
2012-05-21,20.0808,25.3259,154.64999389648438,88.8848876953125
2012-05-22,20.0008,25.1109,152.0800018310547,88.8848876953125
2012-05-23,19.8508,25.0459,151.6199951171875,88.8848876953125
2012-05-24,19.7208,25.0459,151.41000366210938,88.89295959472656
2012-05-25,19.6308,25.0559,152.67999267578125,88.90100860595703
2012-05-29,20.2308,25.0059,151.02000427246094,88.90100860595703
2012-05-30,19.3608,24.8909,151.91000366210938,88.90100860595703
2012-05-31,19.3908,25.0609,151.6199951171875,88.90908813476562
2012-06-01,18.4008,25.2209,157.5,88.8848876953125
2012-06-04,18.5108,25.2609,157.32000732421875,88.90908813476562
2012-06-05,18.7308,25.1209,157.13999938964844,88.90908813476562
2012-06-06,19.9008,25.3309,157.2100067138672,88.90908813476562
2012-06-07,19.9008,25.2009,154.5,88.89295959472656
2012-06-08,19.9608,25.1709,154.72999572753906,88.90100860595703
2012-06-11,19.3908,25.0309,155.36000061035156,88.90908813476562
2012-06-12,20.0308,24.9909,156.4600067138672,88.90908813476562
2012-06-13,19.6708,24.9259,157.1199951171875,88.90908813476562
2012-06-14,19.9808,24.9909,157.75,88.90908813476562
2012-06-15,20.5308,25.2559,157.83999633789062,88.90100860595703
2012-06-18,20.5708,25.1459,157.92999267578125,88.89295959472656
2012-06-19,21.2108,25.2859,157.16000366210938,88.90100860595703
2012-06-20,21.2808,25.2909,155.97000122070312,88.90100860595703
2012-06-21,20.1008,25.0709,152.02000427246094,88.90908813476562
2012-06-22,20.5208,25.1009,152.63999938964844,88.90100860595703
2012-06-25,19.6408,25.0559,153.75999450683594,88.90100860595703
2012-06-26,19.8908,25.0259,152.6199951171875,88.89295959472656
2012-06-27,20.3208,24.9859,152.8300018310547,88.8848876953125
2012-06-28,20.1908,24.9509,151.0500030517578,88.90100860595703
2012-06-29,21.6208,25.3059,155.19000244140625,88.90100860595703
2012-07-02,21.7908,25.2809,155.08999633789062,88.89295959472656
2012-07-03,22.2808,25.3209,157.4600067138672,88.90100860595703
2012-07-05,21.8408,25.1059,155.67999267578125,88.89295959472656
2012-07-06,21.3408,25.0609,153.7100067138672,88.90100860595703
2012-07-09,21.2208,25.1359,154.0399932861328,88.90100860595703
2012-07-10,20.8608,25.1159,152.14999389648438,88.89295959472656
2012-07-11,20.9508,25.1809,152.99000549316406,88.89295959472656
2012-07-12,20.5008,25.1459,152.58999633789062,88.89295959472656
2012-07-13,21.2108,25.2509,154.13999938964844,88.90100860595703
2012-07-16,21.2008,25.4209,154.2100067138672,88.89295959472656
2012-07-17,21.4808,25.4709,153.47000122070312,88.89295959472656
2012-07-18,21.7208,25.5409,153.0500030517578,88.90100860595703
2012-07-19,22.0008,25.6109,153.3800048828125,88.89295959472656
2012-07-20,21.3408,25.4109,153.6699981689453,88.89295959472656
2012-07-23,20.7008,25.2609,153.02999877929688,88.90100860595703
2012-07-24,20.2008,25.1059,153.52000427246094,88.90100860595703
2012-07-25,20.3508,25.2359,155.6699981689453,88.89295959472656
2012-07-26,21.3108,25.5309,156.77000427246094,88.89295959472656
2012-07-27,22.2308,25.5809,157.5399932861328,88.90100860595703
2012-07-30,22.1208,25.5309,157.42999267578125,88.89295959472656
2012-07-31,21.9508,25.6459,156.49000549316406,88.90100860595703
2012-08-01,21.8108,25.4759,155.13999938964844,88.90100860595703
2012-08-02,21.3508,25.4209,154.1300048828125,88.90908813476562
2012-08-03,22.4908,25.7309,155.5500030517578,88.90908813476562
2012-08-06,22.7208,25.7809,156.3000030517578,88.89295959472656
2012-08-07,23.0508,25.7009,156.27999877929688,88.90100860595703
2012-08-08,23.0108,25.7459,156.47999572753906,88.89295959472656
2012-08-09,23.1108,25.6459,156.99000549316406,88.89295959472656
2012-08-10,23.2008,25.7009,157.17999267578125,88.90100860595703
2012-08-13,23.0908,25.7109,155.99000549316406,88.90100860595703
2012-08-14,23.1108,25.6209,155.1300048828125,88.90100860595703
2012-08-15,23.1408,25.5109,155.6300048828125,88.89295959472656
2012-08-16,23.6108,25.4909,156.55999755859375,88.90100860595703
2012-08-17,23.6508,25.4659,156.72000122070312,88.90100860595703
2012-08-20,23.5908,25.4409,157.25999450683594,88.89295959472656
2012-08-21,23.6008,25.6259,158.8300018310547,88.89295959472656
2012-08-22,23.5608,25.7559,160.5399932861328,88.89295959472656
2012-08-23,23.2408,25.8359,161.88999938964844,88.90908813476562
2012-08-24,23.3208,25.8059,161.97000122070312,88.90908813476562
2012-08-27,23.3008,25.8159,161.36000061035156,88.90908813476562
2012-08-28,23.3108,25.9409,161.63999938964844,88.90908813476562
2012-08-29,23.2308,25.8159,160.58999633789062,88.90100860595703
2012-08-30,22.7608,25.8109,160.52000427246094,88.90908813476562
2012-08-31,23.0908,25.9659,164.22000122070312,88.91716766357422
2012-09-04,23.0408,25.8859,164.47999572753906,88.90982055664062
2012-09-05,22.9708,25.9509,164.30999755859375,88.90982055664062
2012-09-06,24.0508,25.9359,164.88999938964844,88.90982055664062
2012-09-07,24.5108,26.3009,168.44000244140625,88.90982055664062
2012-09-10,24.1608,26.2559,167.2899932861328,88.90982055664062
2012-09-11,24.4608,26.4759,167.89999389648438,88.90982055664062
2012-09-12,24.6608,26.4459,167.9199981689453,88.90982055664062
2012-09-13,25.5108,26.6659,171.30999755859375,88.91798400878906
2012-09-14,25.8908,26.6159,171.8000030517578,88.91798400878906
2012-09-17,25.6408,26.5409,170.39999389648438,88.91798400878906
2012-09-18,25.4808,26.4859,171.72000122070312,88.91798400878906
2012-09-19,25.5808,26.5859,171.74000549316406,88.90982055664062
2012-09-20,25.3308,26.5159,171.47000122070312,88.90982055664062
2012-09-21,25.3308,26.5009,171.9600067138672,88.90982055664062
2012-09-24,24.6308,26.5309,171.0500030517578,88.90982055664062
2012-09-25,24.2308,26.5159,170.77000427246094,88.90181732177734
2012-09-26,23.8608,26.5659,169.80999755859375,88.90181732177734
2012-09-27,24.4608,26.6709,172.33999633789062,88.90181732177734
2012-09-28,23.9808,26.5359,171.88999938964844,88.90982055664062
2012-10-01,24.2208,26.4609,172.2899932861328,88.90345001220703
2012-10-02,24.4108,26.5359,172.10000610351562,88.91146087646484
2012-10-03,24.3508,26.4409,172.41000366210938,88.90345001220703
2012-10-04,24.7808,26.5559,173.61000061035156,88.91146087646484
2012-10-05,24.8008,26.5409,172.6199951171875,88.90345001220703
2012-10-08,24.5808,26.4509,172.0500030517578,88.91146087646484
2012-10-09,24.0308,26.3609,170.99000549316406,88.91146087646484
2012-10-10,23.7808,26.4409,170.83999633789062,88.91146087646484
2012-10-11,24.0108,26.4959,171.32000732421875,88.90345001220703
2012-10-12,23.8108,26.5959,170.05999755859375,88.90345001220703
2012-10-15,24.2408,26.5359,168.35000610351562,88.90345001220703
2012-10-16,24.8608,26.5809,169.4199981689453,88.90345001220703
2012-10-17,25.1508,26.6759,169.5399932861328,88.90345001220703
2012-10-18,25.0508,26.5559,168.7899932861328,88.91146087646484
2012-10-19,24.2908,26.4559,166.97000122070312,88.90345001220703
2012-10-22,24.4908,26.4309,167.5800018310547,88.91146087646484
2012-10-23,23.6408,26.3009,165.42999267578125,88.91146087646484
2012-10-24,23.5908,26.2959,164.86000061035156,88.90345001220703
2012-10-25,23.8908,26.2359,166.02000427246094,88.90345001220703
2012-10-26,23.7408,26.2859,165.92999267578125,88.90345001220703
2012-10-31,23.6908,26.3659,166.8300018310547,88.90345001220703
2012-11-01,24.4008,26.2947,166.07000732421875,88.91146087646484
2012-11-02,23.8908,26.1447,162.60000610351562,88.91146087646484
2012-11-05,23.9608,26.1097,163.22999572753906,88.89540100097656
2012-11-06,24.3608,26.2047,166.3000030517578,88.89540100097656
2012-11-07,23.4608,26.2097,166.49000549316406,88.89540100097656
2012-11-08,22.9808,26.2447,167.99000549316406,88.89540100097656
2012-11-09,23.0008,26.1997,167.82000732421875,88.89540100097656
2012-11-12,23.0408,26.2047,167.4499969482422,88.89540100097656
2012-11-13,22.7508,26.1947,167.10000610351562,88.89540100097656
2012-11-14,22.2008,26.0147,167.13999938964844,88.89540100097656
2012-11-15,22.1308,26.0247,166.08999633789062,88.91146087646484
2012-11-16,22.2808,25.9547,165.8800048828125,88.90345001220703
2012-11-19,23.2608,26.1047,167.8699951171875,88.90345001220703
2012-11-20,23.2008,26.0097,167.38999938964844,88.90345001220703
2012-11-21,23.3608,25.9747,167.55999755859375,88.90345001220703
2012-11-23,24.1208,26.2297,169.61000061035156,88.90345001220703
2012-11-26,24.0008,26.2697,169.42999267578125,88.91146087646484
2012-11-27,23.7108,26.2247,168.7100067138672,88.91960906982422
2012-11-28,24.1208,26.3547,166.5500030517578,88.91960906982422
2012-11-29,24.3808,26.4147,167.17999267578125,88.91960906982422
2012-11-30,24.4208,26.4147,166.0500030517578,88.91146087646484
2012-12-03,24.3008,26.4087,166.1300048828125,88.90505981445312
